RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,7895805,16384,711.309,-1,-1,-1,-1,5640789,604657,7645427,16636,3785447
9,Bayern,9368558,17428,713.809,-1,-1,-1,-1,6803897,730411,9096777,22365,4390036
11,Berlin,2727089,5361,743.179,-1,-1,-1,-1,1935791,318253,2600612,5467,1248731
12,Brandenburg,1695566,2746,672.339,-1,-1,-1,-1,1187799,145303,1618836,3794,725817
4,Bremen,587626,1040,862.631,-1,-1,-1,-1,400042,42129,560042,807,232066
2,Hamburg,1459638,1766,790.167,-1,-1,-1,-1,1036724,123695,1415941,2051,524793
6,Hessen,4617965,5804,734.400,-1,-1,-1,-1,3265472,383880,4370166,7056,1889994
13,Mecklenburg-Vorpommern,1155967,1886,718.823,-1,-1,-1,-1,851524,93189,1109632,2358,494755
3,Niedersachsen,6036596,7289,755.178,-1,-1,-1,-1,3978775,496912,5779609,9070,2881849
5,Nordrhein-Westfalen,13878229,15210,773.280,-1,-1,-1,-1,9925004,859558,13208863,17574,6598495
7,Rheinland-Pfalz,3054661,3935,746.149,-1,-1,-1,-1,2217694,230072,2862663,4924,1424952
10,Saarland,784763,1233,795.190,-1,-1,-1,-1,590675,62267,755497,1302,392745
14,Sachsen,2544132,5103,624.791,-1,-1,-1,-1,1907766,228164,2426289,5414,1087445
15,Sachsen-Anhalt,1511315,2007,688.595,-1,-1,-1,-1,1076138,135891,1464601,3571,641191
1,Schleswig-Holstein,2255076,2800,776.602,-1,-1,-1,-1,1579591,183215,2185120,3543,1062731
16,Thüringen,1429860,3067,674.387,-1,-1,-1,-1,1030520,137110,1372471,2520,624642
0,Gesamt,61201400,93154,735.888,-1,-1,-1,-1,43515479,4857799,58661704,108602,28090924
