RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,7321383,6183,659.561,-1,-1,-1,-1,5175383,552492,6652918,11363,174142
9,Bayern,8609759,9925,655.995,-1,-1,-1,-1,6164207,672016,7862622,13746,146840
11,Berlin,2504037,2389,682.394,-1,-1,-1,-1,1760113,290450,2292454,3203,93421
12,Brandenburg,1574600,1323,624.372,-1,-1,-1,-1,1090786,131993,1404786,1631,20916
4,Bremen,545133,889,800.252,-1,-1,-1,-1,369685,35176,478744,885,14617
2,Hamburg,1350443,1698,731.055,-1,-1,-1,-1,954822,118655,1210337,2225,18639
6,Hessen,4310418,3679,685.490,-1,-1,-1,-1,3017282,345237,3845251,5525,88212
13,Mecklenburg-Vorpommern,1068081,1365,664.172,-1,-1,-1,-1,780588,82624,969122,2202,14591
3,Niedersachsen,5706352,6428,713.864,-1,-1,-1,-1,3697074,470989,4996729,11073,61089
5,Nordrhein-Westfalen,13126863,8035,731.415,-1,-1,-1,-1,9296165,792870,11621289,16017,294096
7,Rheinland-Pfalz,2884454,2188,704.573,-1,-1,-1,-1,2077320,214098,2533500,3891,65731
10,Saarland,738107,542,747.914,-1,-1,-1,-1,554140,57350,666478,999,12572
14,Sachsen,2367544,2571,581.425,-1,-1,-1,-1,1754713,210079,2167253,4727,27529
15,Sachsen-Anhalt,1395829,1179,635.976,-1,-1,-1,-1,985116,119198,1250928,2080,29730
1,Schleswig-Holstein,2132320,1693,734.327,-1,-1,-1,-1,1477983,168585,1919927,2671,64463
16,Thüringen,1299673,1115,609.209,-1,-1,-1,-1,930780,126473,1189551,1945,28150
0,Gesamt,57128110,51229,686.911,-1,-1,-1,-1,40168557,4470947,51238662,84210,1155000
