RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag
8,Baden-Württemberg,4431137,27215,399.187,-1,-1,-1,-1,3005850,357417,1611986,31890
9,Bayern,5386935,25702,410.441,-1,-1,-1,-1,3787159,383133,1922523,66368
11,Berlin,1410143,17292,384.288,-1,-1,-1,-1,960939,129453,574546,10877
12,Brandenburg,900208,7255,356.957,-1,-1,-1,-1,609104,68290,382935,10609
4,Bremen,283520,2487,416.205,-1,-1,-1,-1,184024,15874,125800,2276
2,Hamburg,716257,6920,387.742,-1,-1,-1,-1,485452,67864,266413,3698
6,Hessen,2569408,18575,408.616,-1,-1,-1,-1,1710295,210670,825347,24738
13,Mecklenburg-Vorpommern,674291,4359,419.299,-1,-1,-1,-1,487060,52940,227749,9760
3,Niedersachsen,3291956,17668,411.824,-1,-1,-1,-1,2123311,210186,1047600,36266
5,Nordrhein-Westfalen,7757743,61953,432.253,-1,-1,-1,-1,5253854,544760,2474800,69191
7,Rheinland-Pfalz,1597078,12976,390.111,-1,-1,-1,-1,1100502,112553,662012,20049
10,Saarland,439122,2713,444.957,-1,-1,-1,-1,335513,31567,169440,6265
14,Sachsen,1442726,13867,354.307,-1,-1,-1,-1,989493,147293,760675,18474
15,Sachsen-Anhalt,844170,7561,384.626,-1,-1,-1,-1,601439,63720,312615,12272
1,Schleswig-Holstein,1141992,16317,393.279,-1,-1,-1,-1,799363,75001,505942,9475
16,Thüringen,811821,11161,380.533,-1,-1,-1,-1,573528,85201,374094,5039
0,Gesamt,33789188,255374,406.283,-1,-1,-1,-1,23013975,2621234,12274086,339751
