RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag
8,Baden-Württemberg,2093486,32214,188.596,-1,-1,-1,-1,1377805,99413,728434,7492
9,Bayern,2665537,49482,203.093,-1,-1,-1,-1,1839615,135583,884775,1585
11,Berlin,712231,10964,194.095,-1,-1,-1,-1,462822,50955,292006,3444
12,Brandenburg,483881,72,191.872,-1,-1,-1,-1,323303,43102,164410,0
4,Bremen,156304,1760,229.453,-1,-1,-1,-1,107411,8835,48230,500
2,Hamburg,365709,7990,197.975,-1,-1,-1,-1,251161,15167,107344,96
6,Hessen,1124313,19757,178.801,-1,-1,-1,-1,739975,50295,450590,4487
13,Mecklenburg-Vorpommern,311922,2061,193.965,-1,-1,-1,-1,224353,19754,100016,11
3,Niedersachsen,1511143,7025,189.044,-1,-1,-1,-1,995425,102785,502934,105
5,Nordrhein-Westfalen,3667390,53455,204.343,-1,-1,-1,-1,2355906,142022,1158324,12461
7,Rheinland-Pfalz,821011,11807,200.545,-1,-1,-1,-1,572264,39120,246502,2715
10,Saarland,218084,678,220.982,-1,-1,-1,-1,163261,15065,71688,0
14,Sachsen,793927,13606,194.974,-1,-1,-1,-1,556182,44097,296704,1304
15,Sachsen-Anhalt,448123,770,204.177,-1,-1,-1,-1,290856,31253,125194,273
1,Schleswig-Holstein,601944,6104,207.297,-1,-1,-1,-1,420049,37412,168647,3078
16,Thüringen,419395,745,196.587,-1,-1,-1,-1,310947,23666,171423,42
0,Gesamt,16428425,218490,197.536,-1,-1,-1,-1,10992320,876543,5517282,37593
