RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag
8,Baden-Württemberg,1571571,71141,141.578,-1,-1,-1,-1,1014690,73428,626785,13131
9,Bayern,1921024,101252,146.367,-1,-1,-1,-1,1306016,95815,834258,13576
11,Berlin,552341,38179,150.523,-1,-1,-1,-1,334648,48115,252201,4785
12,Brandenburg,427850,25944,169.654,-1,-1,-1,-1,283245,31469,126724,7620
4,Bremen,118214,5988,173.537,-1,-1,-1,-1,80529,7174,40698,601
2,Hamburg,265683,11468,143.826,-1,-1,-1,-1,181508,12517,103400,936
6,Hessen,849924,34955,135.164,-1,-1,-1,-1,567239,34887,392985,7128
13,Mecklenburg-Vorpommern,214512,13130,133.392,-1,-1,-1,-1,156279,15625,88013,3257
3,Niedersachsen,1122708,55514,140.451,-1,-1,-1,-1,733158,74741,456640,8944
5,Nordrhein-Westfalen,2625695,133454,146.301,-1,-1,-1,-1,1657749,111113,983526,10182
7,Rheinland-Pfalz,616200,29226,150.517,-1,-1,-1,-1,427120,35493,203212,3264
10,Saarland,165264,8033,167.460,-1,-1,-1,-1,114168,11814,57692,1052
14,Sachsen,571924,48070,140.454,-1,-1,-1,-1,403518,31723,280439,2970
15,Sachsen-Anhalt,339939,19657,154.885,-1,-1,-1,-1,215194,26698,111088,2539
1,Schleswig-Holstein,480983,19647,165.641,-1,-1,-1,-1,326614,28865,135589,3614
16,Thüringen,335580,16276,157.300,-1,-1,-1,-1,230794,20050,138221,2712
0,Gesamt,12204176,633613,146.744,-1,-1,-1,-1,8032471,669924,4831522,86314
