RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag
8,Baden-Württemberg,858236,21548,77.316,400288,375036,45309,90107,576255,36911,385762,6079
9,Bayern,1116691,24869,85.083,494119,497048,75363,130930,796237,46883,505143,6683
11,Berlin,295039,9153,80.403,200279,100193,150,44375,219692,17951,142273,1623
12,Brandenburg,181451,61,71.950,75063,91273,13788,24687,112291,8780,80520,52
4,Bremen,60139,903,88.284,24673,30308,1371,8602,38137,3037,25581,269
2,Hamburg,151821,3564,82.187,62861,79789,4020,15991,99697,6773,70301,1369
6,Hessen,498552,14849,79.285,217885,207488,34031,52416,366593,17256,208875,3530
13,Mecklenburg-Vorpommern,116554,0,72.478,41295,49366,3170,26610,90996,6320,57483,0
3,Niedersachsen,577494,3614,72.244,269508,241162,53465,98426,422980,19965,252829,439
5,Nordrhein-Westfalen **,1343693,28631,74.869,482273,723149,26100,191827,968456,29142,593624,9468
7,Rheinland-Pfalz,335544,293,81.962,113297,177842,7810,36595,214110,4573,143971,0
10,Saarland,85970,0,87.112,46692,31493,3106,11420,58333,3390,32772,0
14,Sachsen,313493,5212,76.988,124235,120387,19500,33995,261632,14053,140658,5512
15,Sachsen-Anhalt,155562,1647,70.878,60501,74941,8165,32580,104850,8020,68422,6
1,Schleswig-Holstein,237985,5975,81.957,104969,100811,12136,56175,167744,8337,99047,67
16,Thüringen,178935,7829,83.874,84422,73507,16519,25963,121941,8314,84690,0
0,Gesamt,6507159,128148,78.242,2802360,2973793,324003,880699,4619944,239705,2891951,35097
