RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,8223300,293,740.812,-1,-1,-1,-1,5912266,642137,8251480,420,6373269
9,Bayern,9735401,197,741.760,-1,-1,-1,-1,7124539,763985,9842978,571,7435090
11,Berlin,2852515,109,777.360,-1,-1,-1,-1,2040071,330286,2830903,305,2210661
12,Brandenburg,1758523,42,697.303,-1,-1,-1,-1,1239582,153470,1750278,88,1323123
4,Bremen,615169,9,903.064,-1,-1,-1,-1,421341,45878,607961,42,444859
2,Hamburg,1544565,404,836.142,-1,-1,-1,-1,1110729,130068,1543161,426,1127480
6,Hessen,4837112,145,769.251,-1,-1,-1,-1,3452886,407788,4704677,262,3591402
13,Mecklenburg-Vorpommern,1198962,26,745.559,-1,-1,-1,-1,885793,99516,1201440,80,925580
3,Niedersachsen,6286873,122,786.488,-1,-1,-1,-1,4198144,517423,6227745,333,5113719
5,Nordrhein-Westfalen,14435613,282,804.337,-1,-1,-1,-1,10407500,910843,14174545,740,11099980
7,Rheinland-Pfalz,3182635,29,777.409,-1,-1,-1,-1,2324817,242755,3085982,119,2432707
10,Saarland,812063,27,822.853,-1,-1,-1,-1,612584,65855,810659,43,653851
14,Sachsen,2655356,85,652.106,-1,-1,-1,-1,2000270,242120,2623419,226,1970113
15,Sachsen-Anhalt,1571136,25,715.851,-1,-1,-1,-1,1122760,146782,1600054,114,1195851
1,Schleswig-Holstein,2344282,0,807.323,-1,-1,-1,-1,1658022,191507,2353634,3,2107451
16,Thüringen,1489959,30,702.732,-1,-1,-1,-1,1081868,141254,1492646,73,1104878
0,Gesamt,63745549,1826,766.479,-1,-1,-1,-1,45683484,5115007,63296640,3847,49252762
