RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag
8,Baden-Württemberg,2642004,95296,238.010,-1,-1,-1,-1,1728680,122772,788404,8464
9,Bayern,3352090,122905,255.402,-1,-1,-1,-1,2344567,189999,918172,7272
11,Berlin,848844,26573,231.325,-1,-1,-1,-1,573468,52568,327502,3830
12,Brandenburg,583178,15645,231.246,-1,-1,-1,-1,393002,43206,180753,3131
4,Bremen,181996,5137,267.169,-1,-1,-1,-1,121772,10249,56693,1543
2,Hamburg,462745,9792,250.504,-1,-1,-1,-1,297193,30307,115771,1213
6,Hessen,1454004,55174,231.232,-1,-1,-1,-1,920119,72311,473608,3158
13,Mecklenburg-Vorpommern,415740,16780,258.523,-1,-1,-1,-1,293916,26716,106728,916
3,Niedersachsen,1983567,74013,248.144,-1,-1,-1,-1,1238998,145237,529581,4525
5,Nordrhein-Westfalen,4588404,121949,255.661,-1,-1,-1,-1,3054739,189503,1286125,6712
7,Rheinland-Pfalz,1008635,34051,246.375,-1,-1,-1,-1,695877,41506,308352,8574
10,Saarland,270500,9673,274.094,-1,-1,-1,-1,208841,15178,81800,1267
14,Sachsen,945402,21644,232.173,-1,-1,-1,-1,663428,54042,359215,11849
15,Sachsen-Anhalt,555485,20055,253.093,-1,-1,-1,-1,377079,36590,145461,4431
1,Schleswig-Holstein,683299,4532,235.314,-1,-1,-1,-1,477421,42131,221346,4824
16,Thüringen,495870,11409,232.434,-1,-1,-1,-1,366411,29586,213057,303
0,Gesamt,20521233,646111,246.748,-1,-1,-1,-1,13756748,1134048,6113728,72013
