RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,8182035,678,737.094,-1,-1,-1,-1,5884192,637193,8163917,2688,6156081
9,Bayern,9690872,814,738.367,-1,-1,-1,-1,7090288,761289,9735645,3389,7132790
11,Berlin,2833104,284,772.070,-1,-1,-1,-1,2024683,329570,2797735,968,2107550
12,Brandenburg,1750431,147,694.094,-1,-1,-1,-1,1233684,152973,1730257,528,1254721
4,Bremen,611134,58,897.141,-1,-1,-1,-1,418437,45397,599813,291,426017
2,Hamburg,1520504,3715,823.116,-1,-1,-1,-1,1090234,128956,1507009,4907,1037729
6,Hessen,4810662,480,765.045,-1,-1,-1,-1,3432148,406424,4644518,1778,3405646
13,Mecklenburg-Vorpommern,1192051,170,741.262,-1,-1,-1,-1,881347,98909,1184432,732,874204
3,Niedersachsen,6250631,524,781.954,-1,-1,-1,-1,4171885,514564,6145391,1985,4870183
5,Nordrhein-Westfalen,14358206,1625,800.024,-1,-1,-1,-1,10347981,904890,14015371,4364,10564816
7,Rheinland-Pfalz,3163464,147,772.726,-1,-1,-1,-1,2312772,241570,3047806,676,2326611
10,Saarland,808771,76,819.517,-1,-1,-1,-1,610359,65656,802153,261,627762
14,Sachsen,2640511,313,648.460,-1,-1,-1,-1,1989776,241484,2587558,1040,1858009
15,Sachsen-Anhalt,1562480,162,711.907,-1,-1,-1,-1,1116312,146175,1576025,642,1124262
1,Schleswig-Holstein,2333355,369,803.560,-1,-1,-1,-1,1649944,190769,2323284,1122,1904612
16,Thüringen,1480959,97,698.487,-1,-1,-1,-1,1075869,141010,1471502,305,1050131
0,Gesamt,63390809,9659,762.214,-1,-1,-1,-1,45419839,5090138,62526823,25680,46860189
