RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,6619774,13938,596.355,-1,-1,-1,-1,4618508,533080,5807083,71273,-1
9,Bayern,7771626,16504,592.136,-1,-1,-1,-1,5492939,637123,6472757,81693,-1
11,Berlin,2227362,5635,606.995,-1,-1,-1,-1,1544813,256504,1854664,15413,-1
12,Brandenburg,1403983,2659,556.718,-1,-1,-1,-1,957281,124256,1220337,10367,-1
4,Bremen,479787,1098,704.324,-1,-1,-1,-1,325241,28289,408357,5203,-1
2,Hamburg,1170400,3841,633.589,-1,-1,-1,-1,811016,115903,894888,11212,-1
6,Hessen,3849445,11440,612.181,-1,-1,-1,-1,2640910,324819,3182928,28437,-1
13,Mecklenburg-Vorpommern,959862,2282,596.878,-1,-1,-1,-1,696751,76733,827636,7630,-1
3,Niedersachsen,5148150,10119,644.033,-1,-1,-1,-1,3264319,454602,4097317,46041,-1
5,Nordrhein-Westfalen,11625986,21811,647.788,-1,-1,-1,-1,8023933,751104,9568368,77964,-1
7,Rheinland-Pfalz,2573095,5946,628.519,-1,-1,-1,-1,1822050,199756,2127124,22708,-1
10,Saarland,665057,2386,673.894,-1,-1,-1,-1,498845,54537,545906,5227,-1
14,Sachsen,2117634,4913,520.051,-1,-1,-1,-1,1544920,192371,1910633,15615,-1
15,Sachsen-Anhalt,1254519,2855,571.592,-1,-1,-1,-1,880195,111522,1094902,10501,-1
1,Schleswig-Holstein,1899744,4845,654.233,-1,-1,-1,-1,1291757,155504,1577785,15795,-1
16,Thüringen,1183719,2246,558.296,-1,-1,-1,-1,845567,123891,1069923,9098,-1
0,Gesamt,51132952,112725,614.825,-1,-1,-1,-1,35337283,4221225,42824653,435974,-1
