RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,7644298,11569,688.651,-1,-1,-1,-1,5452143,561687,7413767,6963,1289662
9,Bayern,9074106,16716,691.374,-1,-1,-1,-1,6569667,686127,8784973,11507,1761781
11,Berlin,2643900,5841,720.509,-1,-1,-1,-1,1872236,304776,2539998,3405,568141
12,Brandenburg,1637207,3692,649.198,-1,-1,-1,-1,1145653,133444,1573475,1845,265243
4,Bremen,565317,948,829.882,-1,-1,-1,-1,386418,35557,545694,323,93766
2,Hamburg,1421266,2524,769.394,-1,-1,-1,-1,1008720,120040,1380115,1550,204402
6,Hessen,4487689,6112,713.682,-1,-1,-1,-1,3172629,353086,4258158,3942,676219
13,Mecklenburg-Vorpommern,1120642,2380,696.857,-1,-1,-1,-1,826437,84331,1079405,1179,185873
3,Niedersachsen,5890518,7793,736.904,-1,-1,-1,-1,3865766,473535,5635094,5368,959122
5,Nordrhein-Westfalen,13493777,15183,751.859,-1,-1,-1,-1,9635845,796994,12861807,12262,2432123
7,Rheinland-Pfalz,2976356,3322,727.022,-1,-1,-1,-1,2158466,215547,2797414,2421,494759
10,Saarland,764800,1264,774.962,-1,-1,-1,-1,576703,57957,738097,627,140363
14,Sachsen,2462506,5193,604.745,-1,-1,-1,-1,1842052,214096,2361047,2852,400200
15,Sachsen-Anhalt,1463030,3197,666.595,-1,-1,-1,-1,1042604,123654,1419377,2115,248054
1,Schleswig-Holstein,2195168,2179,755.971,-1,-1,-1,-1,1534362,170077,2118880,1888,366297
16,Thüringen,1371144,2628,646.694,-1,-1,-1,-1,987372,128696,1329800,1521,275566
0,Gesamt,59407188,90729,714.315,-1,-1,-1,-1,42161359,4542587,57024545,59847,10377200
