RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,8189204,610,737.740,-1,-1,-1,-1,5890332,637957,8187803,1911,6208192
9,Bayern,9699321,739,739.011,-1,-1,-1,-1,7098161,761767,9766302,2940,7205503
11,Berlin,2836084,562,772.882,-1,-1,-1,-1,2026977,329740,2806166,1081,2131119
12,Brandenburg,1752283,185,694.828,-1,-1,-1,-1,1235304,153137,1736496,643,1272773
4,Bremen,612018,229,898.438,-1,-1,-1,-1,419077,45448,602264,310,429879
2,Hamburg,1530094,617,828.308,-1,-1,-1,-1,1098447,129422,1521963,1320,1072443
6,Hessen,4813760,786,765.537,-1,-1,-1,-1,3435373,406363,4659706,1933,3449248
13,Mecklenburg-Vorpommern,1193672,306,742.270,-1,-1,-1,-1,882627,99010,1189808,610,887974
3,Niedersachsen,6258374,784,782.922,-1,-1,-1,-1,4179137,514980,6170416,2324,4934833
5,Nordrhein-Westfalen,14374215,1360,800.916,-1,-1,-1,-1,10360835,905778,14058260,4381,10688995
7,Rheinland-Pfalz,3167296,198,773.662,-1,-1,-1,-1,2315380,241739,3056709,783,2349173
10,Saarland,809630,95,820.388,-1,-1,-1,-1,610806,65686,804378,252,632839
14,Sachsen,2643512,454,649.197,-1,-1,-1,-1,1992256,241650,2597324,1515,1882390
15,Sachsen-Anhalt,1564742,283,712.937,-1,-1,-1,-1,1118210,146328,1583191,914,1142821
1,Schleswig-Holstein,2335962,230,804.458,-1,-1,-1,-1,1652216,190953,2334704,1090,1958539
16,Thüringen,1483232,285,699.560,-1,-1,-1,-1,1077603,141073,1478155,970,1064935
0,Gesamt,63465125,7725,763.107,-1,-1,-1,-1,45482747,5094349,62748261,22986,47451764
