RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,8202387,708,738.928,-1,-1,-1,-1,5897677,639322,8212220,1066,6268080
9,Bayern,9713419,858,740.085,-1,-1,-1,-1,7107205,762633,9797228,1579,7285839
11,Berlin,2841447,489,774.344,-1,-1,-1,-1,2030508,329878,2814685,634,2155149
12,Brandenburg,1754755,92,695.809,-1,-1,-1,-1,1236832,153276,1741927,219,1291161
4,Bremen,613138,27,900.083,-1,-1,-1,-1,419760,45605,604410,60,434181
2,Hamburg,1536580,173,831.819,-1,-1,-1,-1,1103628,129711,1532241,183,1092642
6,Hessen,4823695,262,767.117,-1,-1,-1,-1,3441782,407058,4679431,566,3497028
13,Mecklenburg-Vorpommern,1196091,95,743.774,-1,-1,-1,-1,883751,99191,1194299,190,901194
3,Niedersachsen,6271553,277,784.571,-1,-1,-1,-1,4186164,515759,6194365,845,5003983
5,Nordrhein-Westfalen,14397426,599,802.209,-1,-1,-1,-1,10377297,907569,14106062,1592,10845991
7,Rheinland-Pfalz,3175009,83,775.546,-1,-1,-1,-1,2318789,242074,3069302,373,2381971
10,Saarland,810652,41,821.423,-1,-1,-1,-1,611489,65741,807137,87,641062
14,Sachsen,2648954,280,650.534,-1,-1,-1,-1,1995666,241840,2608837,515,1915554
15,Sachsen-Anhalt,1567356,112,714.128,-1,-1,-1,-1,1119922,146496,1590177,307,1163025
1,Schleswig-Holstein,2339706,62,805.747,-1,-1,-1,-1,1654495,191131,2342782,206,2039645
16,Thüringen,1486448,66,701.076,-1,-1,-1,-1,1079357,141170,1484250,171,1079649
0,Gesamt,63580434,4227,764.494,-1,-1,-1,-1,45554415,5101777,62974102,8596,48136886
