RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag
8,Baden-Württemberg,7031301,11291,633.428,-1,-1,-1,-1,4934069,548327,6712558,13775
9,Bayern,8259253,12819,629.289,-1,-1,-1,-1,5875293,661362,7833588,17584
11,Berlin,2410132,3691,656.803,-1,-1,-1,-1,1688939,277846,2254464,6464
12,Brandenburg,1509806,2253,598.680,-1,-1,-1,-1,1037677,131724,1411433,3072
4,Bremen,518925,1085,761.778,-1,-1,-1,-1,350594,33801,487416,984
2,Hamburg,1286960,2049,696.689,-1,-1,-1,-1,905056,118005,1203748,2507
6,Hessen,4134612,7024,657.532,-1,-1,-1,-1,2870875,340848,3823242,10769
13,Mecklenburg-Vorpommern,1029116,1503,639.943,-1,-1,-1,-1,749422,81749,969606,2023
3,Niedersachsen,5503596,7733,688.500,-1,-1,-1,-1,3537792,469220,5079538,11459
5,Nordrhein-Westfalen,12628798,22173,703.663,-1,-1,-1,-1,8870814,786166,11530322,24860
7,Rheinland-Pfalz,2757057,4908,673.454,-1,-1,-1,-1,1970476,211405,2527163,6033
10,Saarland,711762,1132,721.219,-1,-1,-1,-1,532608,57259,670049,1997
14,Sachsen,2267366,3541,556.823,-1,-1,-1,-1,1669929,202162,2137297,4318
15,Sachsen-Anhalt,1341437,2164,611.194,-1,-1,-1,-1,940764,118303,1278712,3149
1,Schleswig-Holstein,2062859,1789,710.406,-1,-1,-1,-1,1420154,167431,1908985,2785
16,Thüringen,1250433,1492,586.128,-1,-1,-1,-1,893213,124838,1201625,2615
0,Gesamt,54890847,86665,660.010,-1,-1,-1,-1,38328236,4412529,51207077,114475
