RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,7995783,6351,720.315,-1,-1,-1,-1,5723905,617103,7766256,12490,4712227
9,Bayern,9477400,9634,722.102,-1,-1,-1,-1,6899777,741249,9250938,18261,5292996
11,Berlin,2767047,2518,754.068,-1,-1,-1,-1,1969703,322263,2645849,5864,1497073
12,Brandenburg,1709721,1325,677.951,-1,-1,-1,-1,1199162,147598,1642759,3781,873521
4,Bremen,595270,587,873.852,-1,-1,-1,-1,405809,43153,568360,1007,292118
2,Hamburg,1474118,1311,798.005,-1,-1,-1,-1,1049518,124643,1431030,1847,653847
6,Hessen,4675608,3888,743.567,-1,-1,-1,-1,3312719,392542,4425635,5946,2342802
13,Mecklenburg-Vorpommern,1164959,963,724.415,-1,-1,-1,-1,858667,94852,1128530,2720,603197
3,Niedersachsen,6090758,4438,761.954,-1,-1,-1,-1,4025687,503071,5848868,8765,3581007
5,Nordrhein-Westfalen,14029746,8765,781.722,-1,-1,-1,-1,10059540,873184,13360309,16346,7780502
7,Rheinland-Pfalz,3084238,2146,753.373,-1,-1,-1,-1,2243171,233564,2899918,6106,1723741
10,Saarland,791772,829,802.292,-1,-1,-1,-1,596469,63323,764557,1473,477345
14,Sachsen,2573601,2518,632.028,-1,-1,-1,-1,1932134,232840,2465351,5521,1301730
15,Sachsen-Anhalt,1525039,1421,694.848,-1,-1,-1,-1,1086061,139449,1491446,3951,772281
1,Schleswig-Holstein,2274093,1713,783.151,-1,-1,-1,-1,1596450,185297,2208803,4479,1272930
16,Thüringen,1446052,1739,682.024,-1,-1,-1,-1,1044953,138316,1394973,2881,750267
0,Gesamt,61875432,50162,743.993,-1,-1,-1,-1,44092337,4935670,59483838,101529,34027029
