RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag
8,Baden-Württemberg,6805642,12482,613.099,-1,-1,-1,-1,4756974,541744,6411746,20880
9,Bayern,7997920,13590,609.378,-1,-1,-1,-1,5671941,648312,7418328,40745
11,Berlin,2322139,5582,632.823,-1,-1,-1,-1,1619315,268083,2098755,11628
12,Brandenburg,1453637,4043,576.407,-1,-1,-1,-1,994185,128237,1338413,6769
4,Bremen,495153,1040,726.881,-1,-1,-1,-1,333547,31788,465124,1593
2,Hamburg,1227119,2533,664.294,-1,-1,-1,-1,858593,117040,1072139,7799
6,Hessen,3972439,7968,631.741,-1,-1,-1,-1,2737684,333276,3532560,17971
13,Mecklenburg-Vorpommern,992851,2754,617.392,-1,-1,-1,-1,721577,79592,923871,5253
3,Niedersachsen,5292301,8728,662.067,-1,-1,-1,-1,3369709,462529,4675091,32201
5,Nordrhein-Westfalen,12041463,27898,670.937,-1,-1,-1,-1,8366124,774603,10826932,66518
7,Rheinland-Pfalz,2654200,5202,648.330,-1,-1,-1,-1,1885134,207600,2380911,11485
10,Saarland,688561,1656,697.710,-1,-1,-1,-1,514625,56333,616885,4154
14,Sachsen,2186818,4864,537.042,-1,-1,-1,-1,1600495,197529,2039409,7215
15,Sachsen-Anhalt,1292609,2547,588.946,-1,-1,-1,-1,905104,115272,1204481,5576
1,Schleswig-Holstein,1978525,2965,681.364,-1,-1,-1,-1,1350733,163181,1783900,8058
16,Thüringen,1215454,1723,569.732,-1,-1,-1,-1,868424,124014,1146436,2918
0,Gesamt,52803002,105656,634.905,-1,-1,-1,-1,36633729,4331028,48109314,251073
