RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,7253764,6755,653.469,-1,-1,-1,-1,5116930,551684,6967616,6626,122824
9,Bayern,8501083,10583,647.715,-1,-1,-1,-1,6073187,669426,8145219,14186,84717
11,Berlin,2470820,2985,673.341,-1,-1,-1,-1,1735383,286285,2352770,4698,53122
12,Brandenburg,1554493,1981,616.399,-1,-1,-1,-1,1073567,131910,1476188,3067,11977
4,Bremen,536633,342,787.774,-1,-1,-1,-1,363501,34879,510156,562,9866
2,Hamburg,1326269,1518,717.968,-1,-1,-1,-1,936676,118456,1263714,2970,8213
6,Hessen,4264171,5748,678.136,-1,-1,-1,-1,2978636,343399,4006409,8960,61638
13,Mecklenburg-Vorpommern,1057572,1660,657.638,-1,-1,-1,-1,772030,82472,1010704,2515,9699
3,Niedersachsen,5656831,7914,707.669,-1,-1,-1,-1,3652020,470912,5331890,9707,29856
5,Nordrhein-Westfalen,13013227,15235,725.083,-1,-1,-1,-1,9197016,792057,12156514,28358,185631
7,Rheinland-Pfalz,2859095,4195,698.379,-1,-1,-1,-1,2055446,214006,2645093,5942,42671
10,Saarland,729988,802,739.688,-1,-1,-1,-1,547453,57325,698198,1253,7019
14,Sachsen,2342157,3227,575.190,-1,-1,-1,-1,1732145,208963,2221770,5257,14595
15,Sachsen-Anhalt,1381806,1655,629.587,-1,-1,-1,-1,973024,118987,1330023,2265,20692
1,Schleswig-Holstein,2116285,1769,728.805,-1,-1,-1,-1,1463846,168473,2023587,3680,45361
16,Thüringen,1284354,1433,605.760,-1,-1,-1,-1,919021,126367,1240512,2230,16497
0,Gesamt,56541315,67837,679.855,-1,-1,-1,-1,39671985,4458213,53564630,102327,724546
