RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,8221152,99,740.618,-1,-1,-1,-1,5910992,641727,8247960,142,6364207
9,Bayern,9733531,13,741.617,-1,-1,-1,-1,7122973,763887,9837826,39,7420852
11,Berlin,2849152,6,776.443,-1,-1,-1,-1,2036851,330245,2828988,11,2202898
12,Brandenburg,1758270,0,697.202,-1,-1,-1,-1,1239392,153455,1749537,0,1320276
4,Bremen,614966,0,902.766,-1,-1,-1,-1,421166,45858,607554,0,443467
2,Hamburg,1543756,2,835.704,-1,-1,-1,-1,1110025,130023,1541862,9,1123666
6,Hessen,4836015,2,769.077,-1,-1,-1,-1,3451947,407745,4702288,4,3584725
13,Mecklenburg-Vorpommern,1198653,0,745.367,-1,-1,-1,-1,885559,99491,1200631,0,922847
3,Niedersachsen,6285436,21,786.308,-1,-1,-1,-1,4196985,517265,6224306,107,5102366
5,Nordrhein-Westfalen,14432584,15,804.168,-1,-1,-1,-1,10405109,910512,14168293,22,11077236
7,Rheinland-Pfalz,3182153,0,777.291,-1,-1,-1,-1,2324379,242734,3084994,0,2428948
10,Saarland,811926,0,822.714,-1,-1,-1,-1,612466,65846,810364,0,652576
14,Sachsen,2654804,0,651.970,-1,-1,-1,-1,1999864,242103,2621863,0,1965385
15,Sachsen-Anhalt,1570777,2,715.687,-1,-1,-1,-1,1122486,146740,1598970,5,1191845
1,Schleswig-Holstein,2344070,1,807.250,-1,-1,-1,-1,1657868,191478,2353043,6,2105954
16,Thüringen,1489771,0,702.644,-1,-1,-1,-1,1081719,141278,1491997,0,1102922
0,Gesamt,63729087,161,766.281,-1,-1,-1,-1,45670080,5113726,63265523,345,49152743
