RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,4128442,58834,371.919,-1,-1,-1,-1,2837320,303824,1325369,51836,-1
9,Bayern,5140469,86182,391.663,-1,-1,-1,-1,3648440,350483,1452968,49299,-1
11,Berlin,1283686,29233,349.827,-1,-1,-1,-1,885651,101006,492067,18705,-1
12,Brandenburg,834947,13393,331.079,-1,-1,-1,-1,564547,65605,322428,13924,-1
4,Bremen,263252,3928,386.452,-1,-1,-1,-1,173767,13546,105702,3465,-1
2,Hamburg,681087,7242,368.703,-1,-1,-1,-1,465093,62733,205219,9263,-1
6,Hessen,2395250,37726,380.919,-1,-1,-1,-1,1594721,188192,668909,18822,-1
13,Mecklenburg-Vorpommern,642780,9717,399.705,-1,-1,-1,-1,466391,47765,179251,7825,-1
3,Niedersachsen,3125466,42580,390.996,-1,-1,-1,-1,2031263,204854,813386,33953,-1
5,Nordrhein-Westfalen,7220528,116093,402.320,-1,-1,-1,-1,4982865,438423,1980869,56368,-1
7,Rheinland-Pfalz,1487254,26050,363.285,-1,-1,-1,-1,1037845,91818,555569,16187,-1
10,Saarland,418906,6315,424.472,-1,-1,-1,-1,323903,29660,126074,6530,-1
14,Sachsen,1343565,24953,329.954,-1,-1,-1,-1,948629,106197,637716,15643,-1
15,Sachsen-Anhalt,795989,10949,362.673,-1,-1,-1,-1,567382,56985,263871,9441,-1
1,Schleswig-Holstein,1033700,19612,355.985,-1,-1,-1,-1,740317,63224,418835,13895,-1
16,Thüringen,740310,13113,349.164,-1,-1,-1,-1,532913,62053,334652,8211,-1
0,Gesamt,31616223,508111,380.155,-1,-1,-1,-1,21803316,2246741,9901626,335867,-1
