RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,8080005,5534,727.903,-1,-1,-1,-1,5795400,627170,7919848,11379,5422742
9,Bayern,9565620,7531,728.824,-1,-1,-1,-1,6976791,751270,9441581,15191,6121334
11,Berlin,2796039,2824,761.969,-1,-1,-1,-1,1994548,325555,2706768,4931,1788338
12,Brandenburg,1727538,1334,685.016,-1,-1,-1,-1,1213958,150255,1679553,2382,1056622
4,Bremen,602476,531,884.431,-1,-1,-1,-1,411016,44432,581389,838,364372
2,Hamburg,1490513,826,806.881,-1,-1,-1,-1,1063882,125969,1451007,1611,840767
6,Hessen,4735419,3686,753.079,-1,-1,-1,-1,3363803,400017,4504931,5502,2846063
13,Mecklenburg-Vorpommern,1176708,947,731.721,-1,-1,-1,-1,868162,96937,1152165,1912,737989
3,Niedersachsen,6152957,3653,769.735,-1,-1,-1,-1,4081780,508608,5951611,7175,4214597
5,Nordrhein-Westfalen,14179992,8982,790.094,-1,-1,-1,-1,10189589,888506,13616796,16694,9086409
7,Rheinland-Pfalz,3120981,2342,762.349,-1,-1,-1,-1,2274706,237860,2959686,3766,2040210
10,Saarland,799906,576,810.535,-1,-1,-1,-1,602853,64780,778534,1109,561344
14,Sachsen,2604153,2279,639.531,-1,-1,-1,-1,1957401,237807,2513273,3089,1555480
15,Sachsen-Anhalt,1539143,1371,701.274,-1,-1,-1,-1,1096728,142692,1523774,2661,915697
1,Schleswig-Holstein,2297462,2250,791.199,-1,-1,-1,-1,1617116,187901,2253628,4097,1570896
16,Thüringen,1461252,1141,689.193,-1,-1,-1,-1,1058184,139701,1426151,2204,898007
0,Gesamt,62530950,45837,751.875,-1,-1,-1,-1,44655065,5012701,60652751,84712,40139877
