RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,8108888,2473,730.505,-1,-1,-1,-1,5820485,630421,7976541,4538,5640217
9,Bayern,9603515,2351,731.711,-1,-1,-1,-1,7010252,755037,9505265,5301,6388133
11,Berlin,2805018,562,764.416,-1,-1,-1,-1,2002522,326434,2723427,1644,1872021
12,Brandenburg,1733890,37,687.535,-1,-1,-1,-1,1219237,151259,1690105,55,1114888
4,Bremen,604447,156,887.324,-1,-1,-1,-1,412600,44748,585185,116,382086
2,Hamburg,1496873,1209,810.324,-1,-1,-1,-1,1069759,126344,1459875,821,893928
6,Hessen,4755017,844,756.195,-1,-1,-1,-1,3381002,402263,4531441,1205,3004078
13,Mecklenburg-Vorpommern,1180579,8,734.128,-1,-1,-1,-1,871393,97528,1158862,38,775632
3,Niedersachsen,6178322,859,772.908,-1,-1,-1,-1,4104144,510546,5988780,768,4380764
5,Nordrhein-Westfalen,14222021,1792,792.436,-1,-1,-1,-1,10226245,893342,13697089,4997,9459203
7,Rheinland-Pfalz,3131290,202,764.867,-1,-1,-1,-1,2283985,238848,2972789,309,2109764
10,Saarland,802668,12,813.333,-1,-1,-1,-1,605133,65093,783059,26,579199
14,Sachsen,2613472,134,641.820,-1,-1,-1,-1,1965479,238979,2525828,164,1634563
15,Sachsen-Anhalt,1544591,84,703.756,-1,-1,-1,-1,1100856,143949,1533307,123,967106
1,Schleswig-Holstein,2306226,251,794.217,-1,-1,-1,-1,1624909,188841,2266607,306,1665520
16,Thüringen,1465820,25,691.347,-1,-1,-1,-1,1062274,140087,1432999,108,936347
0,Gesamt,62753672,10999,754.553,-1,-1,-1,-1,44849653,5036978,61023959,20519,41930241
