RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag
8,Baden-Württemberg,4028069,24727,362.876,-1,-1,-1,-1,2776097,291414,1240341,25146
9,Bayern,4990668,34350,380.249,-1,-1,-1,-1,3554096,329924,1377821,17498
11,Berlin,1239382,8463,337.753,-1,-1,-1,-1,861023,91472,464273,6501
12,Brandenburg,812627,358,322.229,-1,-1,-1,-1,551872,65450,301759,62
4,Bremen,257581,827,378.127,-1,-1,-1,-1,170799,13526,99476,953
2,Hamburg,665343,3415,360.180,-1,-1,-1,-1,458954,56562,189124,3103
6,Hessen,2328258,15822,370.265,-1,-1,-1,-1,1550383,178968,639062,10452
13,Mecklenburg-Vorpommern,626394,31,389.515,-1,-1,-1,-1,457650,43894,168115,14
3,Niedersachsen,3049767,5272,381.526,-1,-1,-1,-1,1987724,200824,767558,2563
5,Nordrhein-Westfalen,7015861,35866,390.916,-1,-1,-1,-1,4874093,411424,1853803,29176
7,Rheinland-Pfalz,1443859,5780,352.685,-1,-1,-1,-1,1012788,83185,526510,779
10,Saarland,408966,407,414.400,-1,-1,-1,-1,317978,29268,114274,757
14,Sachsen,1302149,10922,319.783,-1,-1,-1,-1,932776,89030,610145,7535
15,Sachsen-Anhalt,776296,709,353.701,-1,-1,-1,-1,554154,53897,248436,1655
1,Schleswig-Holstein,1002124,5373,345.111,-1,-1,-1,-1,724029,59706,394808,6660
16,Thüringen,719375,3280,337.200,-1,-1,-1,-1,519941,57822,322504,294
0,Gesamt,30743232,155602,369.658,-1,-1,-1,-1,21305968,2113398,9332160,113148
