RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag
8,Baden-Württemberg,6726975,7820,606.012,-1,-1,-1,-1,4699777,537308,6229323,31536
9,Bayern,7901219,10315,602.010,-1,-1,-1,-1,5594783,643449,7091038,56045
11,Berlin,2284757,4983,622.636,-1,-1,-1,-1,1589998,263798,2005130,15604
12,Brandenburg,1432570,2951,568.053,-1,-1,-1,-1,978664,126357,1298720,9178
4,Bremen,488598,481,717.259,-1,-1,-1,-1,329869,30323,443937,2371
2,Hamburg,1209152,4353,654.568,-1,-1,-1,-1,845544,116611,998096,14091
6,Hessen,3923359,6009,623.936,-1,-1,-1,-1,2697090,331746,3402569,20060
13,Mecklenburg-Vorpommern,978409,2405,608.411,-1,-1,-1,-1,710450,78553,889962,7379
3,Niedersachsen,5232755,5530,654.617,-1,-1,-1,-1,3325555,459245,4459049,41661
5,Nordrhein-Westfalen,11858219,18447,660.727,-1,-1,-1,-1,8210307,766515,10337435,86158
7,Rheinland-Pfalz,2624020,3931,640.958,-1,-1,-1,-1,1862341,204335,2302926,14508
10,Saarland,679666,1114,688.697,-1,-1,-1,-1,508766,55730,592189,4968
14,Sachsen,2158663,4008,530.127,-1,-1,-1,-1,1577529,195523,1998752,7010
15,Sachsen-Anhalt,1276117,2162,581.432,-1,-1,-1,-1,894705,113303,1169309,7800
1,Schleswig-Holstein,1947217,2917,670.582,-1,-1,-1,-1,1327478,160066,1711891,12437
16,Thüringen,1200646,1298,562.791,-1,-1,-1,-1,857062,123999,1125694,3762
0,Gesamt,52108008,78759,626.549,-1,-1,-1,-1,36089054,4288678,46227957,334851
