RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,8086402,5998,728.479,-1,-1,-1,-1,5800753,628041,7933480,13173,5482632
9,Bayern,9576207,9523,729.630,-1,-1,-1,-1,6985683,752536,9458915,17361,6195937
11,Berlin,2798179,2094,762.552,-1,-1,-1,-1,1996350,325856,2711008,4157,1812958
12,Brandenburg,1729885,1605,685.947,-1,-1,-1,-1,1215856,150691,1682655,2481,1079036
4,Bremen,603004,449,885.206,-1,-1,-1,-1,411417,44523,582384,929,369421
2,Hamburg,1491488,895,807.409,-1,-1,-1,-1,1064737,126036,1453507,1572,852585
6,Hessen,4741354,4996,754.023,-1,-1,-1,-1,3368944,400786,4512254,6279,2895006
13,Mecklenburg-Vorpommern,1177916,1140,732.472,-1,-1,-1,-1,869145,97137,1154225,1813,749242
3,Niedersachsen,6162063,8252,770.874,-1,-1,-1,-1,4089254,509245,5964968,11529,4272348
5,Nordrhein-Westfalen,14192356,8415,790.783,-1,-1,-1,-1,10200581,889760,13638451,15569,9201102
7,Rheinland-Pfalz,3123833,2668,763.045,-1,-1,-1,-1,2277191,238220,2963694,3743,2062575
10,Saarland,800794,772,811.434,-1,-1,-1,-1,603549,64861,779865,1267,566449
14,Sachsen,2606880,2566,640.201,-1,-1,-1,-1,1959736,238168,2516939,3422,1581702
15,Sachsen-Anhalt,1540712,1229,701.989,-1,-1,-1,-1,1097817,143153,1526468,2542,932710
1,Schleswig-Holstein,2298132,655,791.430,-1,-1,-1,-1,1617664,188019,2254775,1144,1581776
16,Thüringen,1462691,1382,689.871,-1,-1,-1,-1,1059503,139799,1428393,2122,909795
0,Gesamt,62592792,52715,752.618,-1,-1,-1,-1,44707426,5020084,60754344,89382,40667342
