RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,7266631,532,654.628,-1,-1,-1,-1,5128479,551749,6982436,588,130384
9,Bayern,8528242,1822,649.784,-1,-1,-1,-1,6095388,670214,8185345,2753,94368
11,Berlin,2476661,508,674.933,-1,-1,-1,-1,1739974,287083,2363027,973,60641
12,Brandenburg,1558948,74,618.166,-1,-1,-1,-1,1077310,131941,1484177,33,13340
4,Bremen,538112,0,789.945,-1,-1,-1,-1,364578,34930,512627,0,10149
2,Hamburg,1334133,1011,722.225,-1,-1,-1,-1,942452,118564,1273958,870,9652
6,Hessen,4279352,74,680.550,-1,-1,-1,-1,2989519,344620,4021640,79,66690
13,Mecklenburg-Vorpommern,1060298,0,659.333,-1,-1,-1,-1,774247,82530,1016146,0,10653
3,Niedersachsen,5669009,247,709.193,-1,-1,-1,-1,3662752,470934,5346923,215,34755
5,Nordrhein-Westfalen,13038667,51,726.501,-1,-1,-1,-1,9219017,792217,12203880,85,206415
7,Rheinland-Pfalz,2865215,30,699.874,-1,-1,-1,-1,2060812,214023,2654701,33,47253
10,Saarland,731839,31,741.563,-1,-1,-1,-1,548914,57329,701055,43,7917
14,Sachsen,2348080,195,576.645,-1,-1,-1,-1,1737371,209186,2230294,288,16546
15,Sachsen-Anhalt,1385128,14,631.100,-1,-1,-1,-1,975835,119031,1334235,25,22233
1,Schleswig-Holstein,2120476,63,730.249,-1,-1,-1,-1,1467461,168508,2029883,172,48759
16,Thüringen,1288170,163,607.559,-1,-1,-1,-1,921634,126406,1245872,146,18037
0,Gesamt,56681808,4815,681.544,-1,-1,-1,-1,39787915,4461889,53770718,6303,797972
