RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,8222145,335,740.707,-1,-1,-1,-1,5911600,641910,8249703,665,6369375
9,Bayern,9734478,278,741.689,-1,-1,-1,-1,7123753,763951,9840358,900,7428556
11,Berlin,2852256,70,777.289,-1,-1,-1,-1,2039856,330282,2830110,245,2208365
12,Brandenburg,1758405,49,697.256,-1,-1,-1,-1,1239497,153462,1749938,171,1322001
4,Bremen,615090,29,902.948,-1,-1,-1,-1,421271,45869,607813,80,444336
2,Hamburg,1544012,74,835.842,-1,-1,-1,-1,1110223,130043,1542358,153,1125851
6,Hessen,4836555,139,769.162,-1,-1,-1,-1,3452399,407770,4703439,297,3588685
13,Mecklenburg-Vorpommern,1198836,62,745.481,-1,-1,-1,-1,885707,99501,1201130,169,924660
3,Niedersachsen,6286295,167,786.415,-1,-1,-1,-1,4197677,517361,6226333,611,5109485
5,Nordrhein-Westfalen,14434313,352,804.265,-1,-1,-1,-1,10406447,910735,14171817,797,11091400
7,Rheinland-Pfalz,3182406,52,777.353,-1,-1,-1,-1,2324608,242747,3085457,106,2431016
10,Saarland,811985,20,822.774,-1,-1,-1,-1,612515,65850,810521,57,653152
14,Sachsen,2655146,107,652.054,-1,-1,-1,-1,2000123,242109,2622833,345,1968365
15,Sachsen-Anhalt,1571004,67,715.790,-1,-1,-1,-1,1122678,146752,1599675,235,1194473
1,Schleswig-Holstein,2344183,25,807.289,-1,-1,-1,-1,1657957,191491,2353366,161,2106724
16,Thüringen,1489854,45,702.683,-1,-1,-1,-1,1081812,141251,1492380,152,1104189
0,Gesamt,63739044,1873,766.401,-1,-1,-1,-1,45678431,5114424,63282302,5150,49213357
