RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,8178005,1418,736.731,-1,-1,-1,-1,5880727,636783,8148700,5434,6128788
9,Bayern,9686143,1759,738.007,-1,-1,-1,-1,7085813,761088,9718813,7213,7099626
11,Berlin,2831812,526,771.718,-1,-1,-1,-1,2023517,329473,2793004,1860,2097158
12,Brandenburg,1749267,380,693.633,-1,-1,-1,-1,1232680,152830,1727542,1283,1246611
4,Bremen,610792,92,896.639,-1,-1,-1,-1,418117,45382,598634,376,424468
2,Hamburg,1511455,391,818.218,-1,-1,-1,-1,1082593,127647,1494526,1086,1018713
6,Hessen,4808144,881,764.644,-1,-1,-1,-1,3429761,406298,4635444,2981,3387418
13,Mecklenburg-Vorpommern,1191563,274,740.958,-1,-1,-1,-1,880910,98860,1182464,823,870164
3,Niedersachsen,6247156,1262,781.519,-1,-1,-1,-1,4168572,514421,6133642,4645,4846580
5,Nordrhein-Westfalen,14350758,2499,799.609,-1,-1,-1,-1,10341032,904491,13993797,8340,10510358
7,Rheinland-Pfalz,3161426,560,772.228,-1,-1,-1,-1,2311260,241449,3041691,1810,2315299
10,Saarland,808474,134,819.216,-1,-1,-1,-1,610077,65641,800875,568,625115
14,Sachsen,2639478,578,648.206,-1,-1,-1,-1,1988809,241422,2584013,1833,1850208
15,Sachsen-Anhalt,1561682,222,711.543,-1,-1,-1,-1,1115634,146067,1573604,734,1118532
1,Schleswig-Holstein,2332145,694,803.143,-1,-1,-1,-1,1648812,190696,2319345,2571,1891412
16,Thüringen,1480300,256,698.177,-1,-1,-1,-1,1075255,140986,1469630,923,1045914
0,Gesamt,63350208,11942,761.726,-1,-1,-1,-1,45383485,5086824,62410065,42543,46615203
