RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,8137762,1546,733.106,-1,-1,-1,-1,5845493,633395,8037354,3981,5856909
9,Bayern,9637688,1393,734.315,-1,-1,-1,-1,7041078,758068,9582926,4897,6691483
11,Berlin,2818369,420,768.054,-1,-1,-1,-1,2011959,328019,2756614,1100,1976412
12,Brandenburg,1740732,30,690.248,-1,-1,-1,-1,1225176,152069,1703735,27,1175214
4,Bremen,607041,150,891.132,-1,-1,-1,-1,414753,45093,589865,148,401043
2,Hamburg,1503406,753,813.860,-1,-1,-1,-1,1075441,127017,1471266,831,945072
6,Hessen,4777813,1089,759.821,-1,-1,-1,-1,3401584,404335,4565278,1462,3169067
13,Mecklenburg-Vorpommern,1185060,21,736.914,-1,-1,-1,-1,875154,98200,1167182,35,816814
3,Niedersachsen,6206212,438,776.397,-1,-1,-1,-1,4130249,512199,6035989,556,4569671
5,Nordrhein-Westfalen,14272021,993,795.222,-1,-1,-1,-1,10270385,898386,13795564,2110,9883992
7,Rheinland-Pfalz,3144267,174,768.037,-1,-1,-1,-1,2295598,240120,2993475,322,2190695
10,Saarland,804996,0,815.692,-1,-1,-1,-1,607136,65350,788996,1,597897
14,Sachsen,2623692,112,644.330,-1,-1,-1,-1,1974476,240144,2543282,137,1720386
15,Sachsen-Anhalt,1551166,93,706.752,-1,-1,-1,-1,1106433,144894,1546632,210,1026695
1,Schleswig-Holstein,2316817,70,797.864,-1,-1,-1,-1,1634504,189799,2283449,79,1758469
16,Thüringen,1471558,113,694.054,-1,-1,-1,-1,1067194,140524,1446309,177,982998
0,Gesamt,62999870,7395,757.513,-1,-1,-1,-1,45066210,5060886,61501394,16073,43895972
