RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,8147963,3253,734.025,-1,-1,-1,-1,5854442,634312,8058055,6900,5927378
9,Bayern,9649434,3838,735.210,-1,-1,-1,-1,7051589,758996,9609164,9284,6793708
11,Berlin,2821757,953,768.978,-1,-1,-1,-1,2014646,328542,2763520,1967,2007689
12,Brandenburg,1742703,527,691.030,-1,-1,-1,-1,1226890,152283,1707737,1308,1189901
4,Bremen,607975,311,892.503,-1,-1,-1,-1,415585,45180,591807,690,407486
2,Hamburg,1505671,886,815.087,-1,-1,-1,-1,1077452,127215,1476216,2134,965055
6,Hessen,4786144,2235,761.146,-1,-1,-1,-1,3409073,405123,4580287,4667,3233665
13,Mecklenburg-Vorpommern,1186991,622,738.115,-1,-1,-1,-1,876828,98426,1171157,1459,832924
3,Niedersachsen,6217309,2624,777.785,-1,-1,-1,-1,4140610,512883,6055577,5389,4639665
5,Nordrhein-Westfalen,14293563,7291,796.422,-1,-1,-1,-1,10289456,900266,13841955,14283,10042699
7,Rheinland-Pfalz,3148657,1108,769.109,-1,-1,-1,-1,2299554,240516,3004848,2679,2220621
10,Saarland,805782,278,816.489,-1,-1,-1,-1,607780,65446,791634,870,604261
14,Sachsen,2628052,1373,645.400,-1,-1,-1,-1,1978407,240522,2552464,3012,1755036
15,Sachsen-Anhalt,1553643,1010,707.880,-1,-1,-1,-1,1108602,145166,1552345,2354,1049190
1,Schleswig-Holstein,2321056,1133,799.324,-1,-1,-1,-1,1638402,190113,2290288,2129,1791368
16,Thüringen,1473627,792,695.029,-1,-1,-1,-1,1069064,140664,1451906,2151,999160
0,Gesamt,63091660,28255,758.617,-1,-1,-1,-1,45148040,5068927,61692608,61342,44595066
