RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,8206769,347,739.322,-1,-1,-1,-1,5900631,640001,8220663,488,6293344
9,Bayern,9719405,191,740.541,-1,-1,-1,-1,7111547,763141,9808092,284,7321061
11,Berlin,2843319,215,774.854,-1,-1,-1,-1,2031946,330018,2817575,220,2165515
12,Brandenburg,1755760,10,696.207,-1,-1,-1,-1,1237546,153317,1743906,1,1298901
4,Bremen,613701,23,900.909,-1,-1,-1,-1,420173,45692,605214,13,436322
2,Hamburg,1538143,35,832.665,-1,-1,-1,-1,1104992,129804,1534658,94,1099159
6,Hessen,4826442,80,767.554,-1,-1,-1,-1,3443938,407190,4684556,129,3515082
13,Mecklenburg-Vorpommern,1196698,15,744.151,-1,-1,-1,-1,884198,99268,1195849,7,906386
3,Niedersachsen,6274917,40,784.992,-1,-1,-1,-1,4188749,516132,6201485,106,5029989
5,Nordrhein-Westfalen,14405906,156,802.682,-1,-1,-1,-1,10383802,908498,14121243,512,10911113
7,Rheinland-Pfalz,3176964,470,776.023,-1,-1,-1,-1,2320451,242198,3073135,541,2393805
10,Saarland,811010,0,821.786,-1,-1,-1,-1,611732,65774,808172,0,644585
14,Sachsen,2650377,3,650.883,-1,-1,-1,-1,1996706,241903,2611825,11,1927780
15,Sachsen-Anhalt,1568056,2,714.447,-1,-1,-1,-1,1120446,146562,1592240,2,1170556
1,Schleswig-Holstein,2341011,3,806.196,-1,-1,-1,-1,1655414,191245,2345532,10,2076339
16,Thüringen,1487547,0,701.595,-1,-1,-1,-1,1080079,141197,1486331,0,1086326
0,Gesamt,63617998,1590,764.945,-1,-1,-1,-1,45582565,5105267,63045378,2418,48417947
