RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,8211395,305,739.739,-1,-1,-1,-1,5903805,640553,8229952,669,6319459
9,Bayern,9725491,536,741.005,-1,-1,-1,-1,7116440,763392,9819330,1132,7360658
11,Berlin,2845093,174,775.337,-1,-1,-1,-1,2033409,330079,2821446,417,2177200
12,Brandenburg,1756830,75,696.631,-1,-1,-1,-1,1238313,153395,1746218,208,1307261
4,Bremen,614247,54,901.711,-1,-1,-1,-1,420588,45761,606103,34,438701
2,Hamburg,1539408,38,833.350,-1,-1,-1,-1,1106096,129862,1537189,114,1106358
6,Hessen,4829913,404,768.106,-1,-1,-1,-1,3446818,407383,4691562,605,3544482
13,Mecklenburg-Vorpommern,1197342,43,744.552,-1,-1,-1,-1,884608,99337,1197654,186,911830
3,Niedersachsen,6279320,377,785.543,-1,-1,-1,-1,4192230,516582,6211100,1536,5059324
5,Nordrhein-Westfalen,14416065,497,803.248,-1,-1,-1,-1,10391904,909269,14139603,1176,10971883
7,Rheinland-Pfalz,3179064,50,776.536,-1,-1,-1,-1,2321946,242415,3079255,195,2406704
10,Saarland,811367,32,822.148,-1,-1,-1,-1,612007,65808,809138,69,647652
14,Sachsen,2652140,176,651.316,-1,-1,-1,-1,1997908,241983,2615639,429,1941437
15,Sachsen-Anhalt,1569339,52,715.032,-1,-1,-1,-1,1121382,146656,1595111,204,1178854
1,Schleswig-Holstein,2342290,53,806.637,-1,-1,-1,-1,1656416,191338,2348866,122,2088486
16,Thüringen,1488399,42,701.997,-1,-1,-1,-1,1080696,141228,1488867,137,1092616
0,Gesamt,63659707,2908,765.447,-1,-1,-1,-1,45614805,5108374,63131985,7233,48694873
