RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,7724414,9445,695.868,-1,-1,-1,-1,5511259,574673,7010476,8452,1991804
9,Bayern,9171146,13407,698.768,-1,-1,-1,-1,6643868,702000,8381291,13341,2597261
11,Berlin,2669920,4518,727.600,-1,-1,-1,-1,1889945,310642,2440054,4433,778064
12,Brandenburg,1659040,3209,657.855,-1,-1,-1,-1,1161070,138028,1476936,2147,406624
4,Bremen,572061,1003,839.782,-1,-1,-1,-1,390634,37479,503145,472,125047
2,Hamburg,1436324,1573,777.546,-1,-1,-1,-1,1018778,121484,1289149,1144,291282
6,Hessen,4529429,5674,720.320,-1,-1,-1,-1,3201769,362992,4043723,4940,1003440
13,Mecklenburg-Vorpommern,1134156,1699,705.260,-1,-1,-1,-1,835422,88302,1022154,1069,279216
3,Niedersachsen,5939426,5242,743.022,-1,-1,-1,-1,3902661,481689,5249864,5215,1461872
5,Nordrhein-Westfalen,13639669,12127,759.988,-1,-1,-1,-1,9737194,820591,12192711,12346,3656573
7,Rheinland-Pfalz,3004425,2990,733.878,-1,-1,-1,-1,2180397,219613,2652033,2596,752927
10,Saarland,771626,1012,781.879,-1,-1,-1,-1,581161,59506,694855,772,214776
14,Sachsen,2487599,3899,610.908,-1,-1,-1,-1,1862692,217773,2278683,2950,602374
15,Sachsen-Anhalt,1484140,2641,676.213,-1,-1,-1,-1,1056928,129208,1326319,2112,379204
1,Schleswig-Holstein,2217843,2538,763.780,-1,-1,-1,-1,1549994,176100,2016463,2185,606343
16,Thüringen,1390911,2735,656.017,-1,-1,-1,-1,999979,132072,1252561,1557,375664
0,Gesamt,60028427,73833,721.784,-1,-1,-1,-1,42608837,4655172,54010179,65794,15555364
